location
"(43.15157918, -78.69690031)"
"(42.872332, -78.851001)"
"(42.857709, -78.606432)"
"(43.034088, -78.87696505)"
"(42.876562, -78.868768)"
"(43.17906404, -78.88536036)"
"(42.9143521, -78.73416424)"
"(42.88109803, -78.85390878)"
"(42.62009679, -79.00740624)"
"(42.881999, -78.868958)"
"(42.977133, -78.910611)"
"(42.89927956, -78.8465488)"
"(42.8724731, -78.86869311)"
"(42.993387, -78.662024)"
"(42.87899105, -78.87502313)"
"(43.103527, -79.04037)"
"(42.95956329, -78.88909936)"
"(43.12602394, -79.05130327)"
"(42.836275, -78.823831)"
"(43.05493104, -78.84219557)"
"(42.879452, -78.87713)"
"(42.884313, -78.863651)"
"(42.714732, -78.84141)"
"(43.0071166, -78.85951862)"
"(42.958397, -78.836885)"
"(42.85717012, -78.73006582)"
"(42.89602613, -78.8392935)"
"(43.01256812, -78.84406909)"
"(43.16139173, -78.80364955)"
"(43.05604032, -78.82383049)"
"(43.04015365, -78.87364447)"
"(43.057425, -78.882976)"
"(42.83199766, -78.81129384)"
"(43.04853362, -78.99424732)"
"(42.88873131, -78.86751294)"
"(42.88338183, -78.87907326)"
"(43.07185234, -78.9404583)"
"(42.77078782, -78.71192336)"
"(42.916855, -78.839153)"
"(42.980407, -78.594817)"
"(43.03574464, -78.75891566)"
"(42.894551, -78.869116)"
"(42.922771, -78.795399)"
"(42.89957822, -78.83928537)"
"(43.02301869, -78.72711942)"
"(42.784567, -78.595676)"
"(42.96185218, -78.51924359)"
"(43.09021358, -79.06158418)"
"(42.87127007, -78.86184543)"
"(42.69219617, -78.82040792)"
"(42.88849451, -78.8726601)"
"(42.94763534, -78.84761095)"
"(42.8964, -78.84306)"
"(42.85620274, -78.86755586)"
"(42.960237, -78.651799)"
"(42.984085, -78.913566)"
"(42.97026035, -78.95896018)"
"(43.014047, -78.671312)"
"(43.11535159, -78.9988502)"
"(42.92215, -78.688379)"
"(43.085492, -78.98518)"
"(42.82030471, -78.73534977)"
"(43.16771672, -78.90199542)"
"(42.87585403, -78.84304047)"
"(42.858844, -78.822691)"
"(43.1165738, -78.99379671)"
"(42.76210317, -78.79296497)"
"(42.640466, -79.06774)"
"(42.68715165, -78.76731634)"
"(42.79958876, -78.77701521)"
"(42.960615, -78.810875)"
"(43.22164319, -78.67696613)"
"(42.91075325, -78.89183521)"
"(42.74538912, -78.80472779)"
"(43.16348318, -79.03763473)"
"(42.689794, -78.781511)"
"(42.55191057, -78.63170385)"
"(42.88596819, -78.70875299)"
"(42.88019393, -78.70347977)"
"(42.92766912, -78.89371276)"
"(43.1408638, -79.03924137)"
"(42.79407016, -78.62158656)"
"(43.17329186, -78.64961565)"
"(42.74594212, -78.82576696)"
"(42.86886002, -78.7871486)"
"(43.132866, -79.046625)"
"(43.0297511, -78.8754496)"
"(42.90685558, -78.90508533)"
"(42.85228589, -78.80797863)"
"(42.87376063, -78.69693786)"
"(42.904715, -78.878254)"
"(42.97026035, -78.95896018)"
"(42.916499, -78.85945)"
"(43.0981196, -78.66715729)"
"(42.89945247, -78.70754868)"
"(42.94502, -78.87836)"
"(42.80677953, -78.7980035)"
"(42.76622954, -78.51783335)"
"(42.91735261, -78.79387155)"
"(43.02223922, -78.78272295)"
"(42.97318356, -78.76220137)"
"(42.906881, -78.765724)"
"(42.9882076, -78.83585215)"
"(43.07563181, -78.96887094)"
"(42.9979463, -78.93573761)"
"(42.9897615, -78.79247546)"
"(42.89380916, -78.70860815)"
"(42.50631214, -78.96252215)"
"(43.03104416, -78.54672208)"
"(42.94500445, -78.77360076)"
"(42.84969025, -78.75449538)"
"(42.984087, -78.696914)"
"(42.90685558, -78.90508533)"
"(42.98704607, -78.87163281)"
"(42.89567984, -78.87433648)"
"(42.802192, -78.621388)"
"(42.73446391, -78.73856306)"
"(42.77710106, -78.6323159)"
"(42.78840934, -78.62052441)"
"(42.894739, -78.872615)"
"(43.03244307, -78.97294521)"
"(43.107383, -79.048967)"
"(43.1725857, -78.69232714)"
"(42.939334, -78.90471)"
"(42.68328799, -79.03323421)"
"(43.05344199, -78.7259493)"
"(42.889629, -78.879073)"
"(43.038965, -78.799613)"
"(42.71380791, -78.74719977)"
"(43.09195979, -79.05032694)"
"(42.78649604, -78.68816972)"
"(43.149633, -79.039019)"
"(42.927583, -78.784204)"
"(42.88456, -78.87365)"
"(43.088526, -79.063196)"
"(43.17319673, -79.02244878)"
"(43.1347122, -79.04128656)"
"(42.956457, -78.912517)"
"(43.16771672, -78.70974809)"
"(42.917151, -78.890641)"
"(43.088649, -78.891859)"
"(42.87773312, -78.80047917)"
"(42.90465517, -78.86903644)"
"(42.49463095, -78.87320727)"
"(42.82039915, -78.76226306)"
"(42.99731658, -78.94278109)"
"(43.11123237, -78.67726788)"
"(42.971169, -78.851299)"
"(42.949594, -78.749135)"
"(43.32820982, -78.74412596)"
"(43.03461538, -78.74287069)"
"(42.589173, -79.07783)"
"(43.21380493, -78.72962058)"
"(42.84068725, -78.72506619)"
"(42.92665572, -78.87699723)"
"(42.97817694, -78.77459049)"
"(42.97823433, -78.90550911)"
"(42.93210195, -78.89346055)"
"(42.5090665, -78.79057646)"
"(42.763335, -78.863468)"
"(42.902221, -78.769567)"
"(42.88050054, -78.68541509)"
"(42.72528197, -78.85321295)"
"(42.93545373, -78.81043553)"
"(42.73494226, -78.86742099)"
"(42.920496, -78.899925)"
"(42.937197, -78.883123)"
"(42.886215, -78.843935)"
"(42.82516, -78.636751)"
"(42.886247, -78.88572)"
"(42.96183141, -78.85835722)"
"(42.87291538, -78.84449691)"
"(43.095614, -78.940891)"
"(42.903032, -78.694671)"
"(42.94502, -78.87836)"
"(42.760876, -78.630547)"
"(42.79270027, -78.82384658)"
"(43.04547188, -78.85963798)"
"(42.75132173, -78.8534689)"
"(42.779498, -78.734744)"
"(43.14094894, -78.71091217)"
"(42.925407, -78.817281)"
"(43.26561257, -78.82568121)"
"(42.891548, -78.839245)"
"(43.021148, -78.502985)"
"(42.88828718, -78.86896133)"
"(43.0170739, -78.94586563)"
"(43.17105795, -78.68613392)"
"(42.89945247, -78.70754868)"
"(43.1092315, -79.05819636)"
"(42.99068264, -78.71600501)"
"(42.90984, -78.79628)"
"(43.13258062, -78.70375469)"
"(42.759459, -78.737213)"
"(42.931699, -78.815789)"
"(42.94275828, -78.85636568)"
"(43.09497612, -79.05961543)"
"(42.92046093, -78.66837973)"
"(43.1791325, -78.90329629)"
"(42.89380916, -78.70860815)"
"(42.750479, -78.605847)"
"(42.82165038, -78.79077494)"
"(42.94181, -78.82162)"
"(42.9429772, -78.5929741)"
"(42.86046022, -78.64038312)"
"(42.898627, -78.897446)"
"(43.01468328, -78.8730678)"
"(42.595126, -78.938886)"
"(43.103188, -78.982531)"
"(42.880603, -78.846796)"
"(42.89945247, -78.70754868)"
"(42.905897, -78.871922)"
"(42.917762, -78.862824)"
"(43.034047, -78.701073)"
"(42.767713, -78.602217)"
"(42.96153011, -78.7380293)"
"(42.940546, -78.875141)"
"(43.007147, -78.7707831)"
"(43.06284, -78.84945)"
"(43.10146856, -78.79550636)"
"(42.820291, -78.832231)"
"(42.848937, -78.823691)"
"(43.01416945, -78.95564228)"
"(42.638004, -78.998319)"
"(42.85134596, -78.70928407)"
"(42.921893, -78.841301)"
"(42.84969025, -78.75449538)"
"(42.53658765, -78.47846925)"
"(43.30711148, -78.68777141)"
"(42.92917, -78.889217)"
"(42.98027857, -78.82431328)"
"(42.84856544, -78.78800154)"
"(43.25854179, -79.03215766)"
"(42.95956329, -78.88909936)"
"(42.90218552, -78.49216729)"
"(43.17260526, -78.67007017)"
"(42.89334738, -78.78464609)"
"(42.876742, -78.844062)"
"(42.937569, -78.817363)"
"(42.740811, -78.911174)"
"(43.09447667, -79.02392328)"
"(43.1751736, -78.9977771)"
"(42.98637505, -79.00878757)"
"(42.9786479, -78.75142694)"
"(43.11633102, -79.02277529)"
"(42.958488, -78.816347)"
"(43.00894658, -78.82232174)"
"(42.915326, -78.784418)"
"(43.056534, -78.990498)"
"(42.9309292, -78.63524437)"
"(43.08130155, -79.05216694)"
"(42.81868751, -78.78116727)"
"(43.03574464, -78.75891566)"
"(42.623769, -79.094491)"
"(42.90685558, -78.90508533)"
"(42.88871756, -78.87391001)"
"(43.133547, -78.693624)"
"(42.9039636, -78.86464834)"
"(42.91940426, -78.85717034)"
"(43.05637938, -78.82248938)"
"(43.00454121, -78.81974816)"
"(43.04547188, -78.85963798)"
"(43.055147, -78.512388)"
"(43.170131, -79.021912)"
"(42.95172087, -78.59304518)"
"(42.86558094, -78.82724091)"
"(42.89380916, -78.70860815)"
"(43.21270405, -78.49028155)"
"(43.07859017, -79.02454019)"
"(42.912488, -78.754222)"
"(42.730795, -78.825558)"
"(42.954335, -78.822403)"
"(42.830786, -78.696957)"
"(42.929433, -78.83036)"
"(43.06220179, -78.88928175)"
"(42.84969025, -78.75449538)"
"(42.93295077, -78.84263498)"
"(42.80934155, -78.69133472)"
"(43.15989305, -78.88492048)"
"(42.88116093, -78.63184333)"
"(42.962422, -78.806328)"
"(43.04391743, -78.83105636)"
"(42.930128, -78.747554)"
"(43.07259101, -78.94361928)"
"(42.881999, -78.868958)"
"(43.17451, -79.027152)"
"(42.98956825, -78.83678958)"
"(43.13340371, -78.78941238)"
"(43.03968513, -78.86512578)"
"(42.933993, -78.719251)"
"(42.97045857, -78.87096226)"
"(42.97397346, -78.95910502)"
"(42.8050931, -78.56843054)"
"(43.10302743, -79.05565649)"
"(43.028953, -78.869243)"
"(42.88225566, -78.87907863)"
"(43.32247907, -78.46617401)"
"(43.151635, -79.027975)"
"(42.89617108, -78.86859387)"
"(43.012777, -78.773923)"
"(42.96422704, -78.90178084)"
"(42.875686, -78.847685)"
"(42.936632, -78.894603)"
"(42.989105, -78.852745)"
"(42.93459, -78.871365)"
"(43.11945383, -78.73265147)"
"(43.163874, -78.670489)"
"(42.85717012, -78.73006582)"
"(43.101177, -79.049471)"
"(43.10089866, -78.92117858)"
"(42.51546059, -78.72349709)"
"(42.86877745, -78.84588093)"
"(43.10150773, -79.03975099)"
"(42.985118, -78.793713)"
"(43.26875335, -79.01456)"
"(42.978591, -78.783702)"
"(42.71221, -78.905525)"
"(43.08221445, -78.96107912)"
"(43.045156, -78.871013)"
"(43.1706315, -78.84080619)"
"(42.95672482, -78.78404528)"
"(42.9149, -78.708866)"
"(42.944635, -78.810849)"
"(43.10242817, -78.65616828)"
"(42.84068725, -78.72506619)"
"(43.10863197, -79.04049933)"
"(42.637004, -78.988132)"
"(42.650349, -78.509983)"
"(42.84068725, -78.72506619)"
"(43.034047, -78.701073)"
"(43.10796227, -79.04363483)"
"(42.789764, -78.813343)"
"(43.18089769, -78.72582659)"
"(42.93158905, -78.7640655)"
"(42.656229, -78.513236)"
"(42.876597, -78.800198)"
"(42.93292836, -78.6618197)"
"(43.007147, -78.7707831)"
"(42.937904, -78.867373)"
"(42.69413862, -78.77464414)"
"(42.90215161, -78.89913735)"
"(42.88472219, -78.80687356)"
"(42.942209, -78.835133)"
"(42.954758, -78.813815)"
"(43.11633102, -79.02277529)"
"(43.12117865, -78.95444334)"
"(43.02238433, -78.86110783)"
"(42.86225843, -78.8250804)"
"(42.927646, -78.851222)"
"(43.08169, -79.054002)"
"(42.91075325, -78.89183521)"
"(42.82942477, -78.76871109)"
"(43.05789628, -78.90046656)"
"(42.960851, -78.696871)"
"(42.87849574, -78.77613545)"
"(43.004216, -78.785895)"
"(42.930623, -78.789383)"
"(42.900521, -78.754292)"
"(42.7334, -78.86372)"
"(42.851274, -78.816359)"
"(42.936632, -78.894603)"
"(42.931699, -78.815789)"
"(42.8908694, -78.81413698)"
"(43.09497612, -79.05961543)"
"(43.237481, -79.031396)"
"(43.14328571, -78.88767242)"
"(42.87296, -78.840567)"
"(42.53058, -78.660648)"
"(43.00326622, -78.82050455)"
"(42.932001, -78.897078)"
"(43.011903, -78.862174)"
"(42.901597, -78.86259)"
"(43.09259049, -79.02305692)"
"(42.78906284, -78.7556541)"
"(42.95082957, -78.67710024)"
"(42.670683, -78.559434)"
"(42.75173019, -78.83671227)"
"(42.908877, -78.839073)"
"(42.918658, -78.71598)"
"(42.88980233, -78.87131631)"
"(42.992157, -78.788404)"
"(42.924085, -78.810517)"
"(42.94366147, -78.75034332)"
"(42.87609, -78.795834)"
"(43.02236472, -78.85559857)"
"(42.91892499, -78.78582358)"
"(43.018477, -78.652422)"
"(42.91013247, -78.88201833)"
"(42.901647, -78.882255)"
"(42.976988, -78.82795)"
"(42.88596819, -78.70875299)"
"(42.83981795, -78.56559277)"
"(43.021618, -78.971561)"
"(42.92292404, -78.8431263)"
"(43.015838, -78.66247416)"
"(42.92163557, -78.79285097)"
"(43.10498575, -79.05296356)"
"(42.83896044, -78.79894227)"
"(42.8436176, -78.80669117)"
"(43.027075, -78.874401)"
"(42.68031, -78.718331)"
"(43.15914565, -78.68580669)"
"(42.89368291, -78.49632338)"
"(43.13298091, -78.72502327)"
"(42.917479, -78.754168)"
"(43.01619533, -78.87074769)"
"(43.02373147, -78.74879368)"
"(43.23616574, -78.90955657)"
"(43.07859017, -79.02454019)"
"(43.12565982, -79.04122621)"
"(42.87202492, -78.81864309)"
"(43.03244307, -78.97294521)"
"(42.86602523, -78.83245111)"
"(42.97999796, -78.95930886)"
"(42.993497, -78.740333)"
"(43.001463, -78.85392)"
"(43.05132032, -78.77010115)"
"(42.8930762, -78.74755768)"
"(43.03214113, -78.64558697)"
"(42.905378, -78.673346)"
"(43.08861423, -79.04033572)"
"(42.7156, -78.8421)"
"(43.1494795, -79.03941035)"
"(42.8416352, -78.5490489)"
"(42.920496, -78.899925)"
"(42.89170261, -78.8815248)"
"(42.909748, -78.817451)"
"(43.04891976, -78.86548787)"
"(42.95617124, -78.7593019)"
"(42.8908694, -78.81413698)"
"(42.940563, -78.882254)"
"(42.50875805, -78.67039472)"
"(42.92983729, -78.82253766)"
"(42.8012655, -78.70431393)"
"(42.908513, -78.741492)"
"(42.931466, -78.731989)"
"(42.8865617, -78.87647152)"
"(42.991342, -78.777892)"
"(43.309537, -78.818294)"
"(42.72982612, -78.74907732)"
"(42.859419, -78.685627)"
"(42.65252207, -78.98661854)"
"(43.074993, -78.964189)"
"(43.058306, -78.695355)"
"(43.02301869, -78.72711942)"
"(42.780312, -78.854249)"
"(43.07259101, -78.94361928)"
"(43.1583865, -79.03379917)"
"(43.05106209, -78.83147344)"
"(42.943303, -78.8005)"
"(43.072302, -78.589011)"
"(43.01839469, -78.82222585)"
"(43.25789913, -79.00633872)"
"(43.24446418, -79.05060321)"
"(42.875878, -78.829951)"
"(42.9275, -78.81842)"
"(42.623769, -79.094491)"
"(43.25789913, -79.00633872)"
"(42.8819712, -78.83922671)"
"(42.97897, -78.790531)"
"(42.857597, -78.830699)"
"(42.935485, -78.90398)"
"(43.02171565, -78.96431923)"
"(43.00358791, -78.82500529)"
"(42.84089572, -78.78920317)"
"(42.85620274, -78.86755586)"
"(43.11104439, -78.69688422)"
"(43.022493, -78.975572)"
"(43.11959675, -78.66981536)"
"(42.91719448, -78.63764226)"
"(42.735989, -78.81267)"
"(42.93986798, -78.64247561)"
"(43.01416945, -78.95564228)"
"(42.891548, -78.839245)"
"(42.88504843, -78.87934148)"
"(42.49463095, -78.87320727)"
"(43.08221445, -79.05156612)"
"(42.826696, -78.818936)"
"(42.970441, -78.684109)"
"(43.28132748, -78.50002348)"
"(42.94416411, -78.76634002)"
"(42.91132, -78.88457)"
"(43.04205321, -78.86525989)"
"(42.88902609, -78.60796094)"
"(43.10407024, -79.05011773)"
"(42.99755984, -78.77722979)"
"(42.869328, -78.837376)"
"(42.91943569, -78.89880896)"
"(42.798132, -78.751631)"
"(42.87021249, -78.86975527)"
"(43.04653234, -78.7246719)"
"(43.22164319, -78.67696613)"
"(42.81575814, -78.83241091)"
"(42.915313, -78.860046)"
"(42.79244047, -78.79338741)"
"(42.977133, -78.910611)"
"(42.97440128, -78.86255622)"
"(43.1706315, -78.84080619)"
"(42.83393512, -78.78914148)"
"(43.21887939, -78.74834776)"
"(42.950491, -78.70342)"
"(42.735571, -78.84068)"
"(42.79112566, -78.69690567)"
"(43.14211734, -78.65369797)"
"(43.01468328, -78.8730678)"
"(43.032868, -78.867966)"
"(42.89878835, -78.88981283)"
"(42.894595, -78.89411)"
"(43.021256, -78.880173)"
"(42.89368291, -78.49632338)"
"(42.624046, -79.077671)"
"(42.956725, -78.734585)"
"(42.74538912, -78.80472779)"
"(43.056534, -78.990498)"
"(42.913391, -78.81171)"
"(42.65248, -78.94925)"
"(42.652521, -78.969491)"
"(42.935802, -78.889253)"
"(42.83393512, -78.78914148)"
"(43.18654888, -78.73369485)"
"(42.954758, -78.813815)"
"(42.90467875, -78.87134314)"
"(43.00210007, -78.75561118)"
"(43.173477, -78.695109)"
"(42.858844, -78.822691)"
"(43.16240518, -78.72412473)"
"(42.97397346, -78.95910502)"
"(42.99971181, -78.88199687)"
"(42.88538, -78.88437)"
"(43.08548593, -78.71033549)"
"(42.836275, -78.823831)"
"(42.933301, -78.782537)"
"(43.06850372, -78.92896771)"
"(43.17257983, -79.03283358)"
"(43.11085837, -79.03905898)"
"(42.834304, -78.693785)"
"(43.009382, -78.96531165)"
"(42.99664371, -78.58739376)"
"(42.97769027, -78.85850072)"
"(43.09638124, -79.05811735)"
"(43.19435251, -78.58389884)"
"(42.992402, -78.78768)"
"(42.881766, -78.875052)"
"(43.01839469, -78.82222585)"
"(42.793174, -78.810996)"
"(42.95193093, -78.72473359)"
"(42.73739295, -78.89236123)"
"(43.09564008, -79.05058712)"
"(42.799384, -78.830434)"
"(42.91735261, -78.79387155)"
"(43.011492, -78.854649)"
"(42.85153474, -78.79203022)"
"(43.0941437, -78.9565891)"
"(43.167658, -78.699049)"
"(43.10151588, -78.91390778)"
"(42.89167117, -78.53253789)"
"(42.70739136, -78.92221901)"
"(42.99400902, -78.87625694)"
"(43.091842, -79.046266)"
"(42.89766836, -78.80584359)"
"(42.69306143, -78.80219306)"
"(42.740811, -78.911174)"
"(43.08105471, -79.00005698)"
"(42.55269105, -78.6696437)"
"(42.99896638, -78.63728285)"
"(42.88374542, -78.49655137)"
"(42.89943675, -78.8754952)"
"(42.55152923, -78.46825004)"
"(42.89939, -78.86888)"
"(42.82349964, -78.68509054)"
"(42.56099237, -78.6104738)"
"(42.707968, -78.800511)"
"(42.99731658, -78.94278109)"
"(42.728191, -78.820407)"
"(43.06114749, -78.95506293)"
"(42.94763534, -78.84761095)"
"(42.8165666, -78.80380511)"
"(42.90143694, -78.6847204)"
"(42.55510353, -78.76222819)"
"(43.08424004, -79.04029012)"
"(42.84856544, -78.78800154)"
"(42.890502, -78.832851)"
"(43.08908042, -78.86603773)"
"(43.13052531, -78.63997445)"
"(42.909493, -78.798323)"
"(43.22586292, -78.62618119)"
"(42.69252, -78.812671)"
"(43.05744944, -78.83333355)"
"(42.94715, -78.792392)"
"(42.910949, -78.843314)"
"(43.20816506, -78.82575899)"
"(42.9805631, -78.90575051)"
"(42.90085929, -78.87715817)"
"(42.97485657, -78.95079017)"
"(43.052023, -78.986866)"
"(42.63163809, -78.76293361)"
"(43.04229041, -78.85907203)"
"(42.948777, -78.904657)"
"(42.87780388, -78.80720615)"
"(43.30820839, -78.7331745)"
"(42.767617, -78.561438)"
"(42.83199, -78.807034)"
"(43.00008, -78.94235)"
"(42.83026078, -78.82393979)"
"(42.908066, -78.77429)"
"(42.97397346, -78.95910502)"
"(42.896237, -78.895825)"
"(42.98253318, -78.60723138)"
"(42.938783, -78.901697)"
"(42.92052778, -78.49406831)"
"(43.10044823, -79.05139178)"
"(42.96049567, -78.86975795)"
"(42.94989704, -78.8491559)"
"(43.16951451, -78.68896097)"
"(43.2870377, -78.9097631)"
"(42.916304, -78.862297)"
"(43.07628031, -78.74142498)"
"(43.181267, -78.682278)"
"(42.88601, -78.87596)"
"(42.88355478, -78.87268424)"
"(42.928995, -78.72763)"
"(43.031129, -78.584136)"
"(43.000928, -78.68198)"
"(42.98811342, -78.88700724)"
"(42.762169, -78.756043)"
"(43.05344199, -78.7259493)"
"(43.054385, -78.991544)"
"(42.99213936, -78.89872849)"
"(42.80074792, -78.74371827)"
"(43.15157918, -78.69690031)"
"(43.11611173, -79.04771447)"
"(42.523071, -78.913242)"
"(42.834137, -78.694631)"
"(43.05145311, -78.82999018)"
"(42.91602572, -78.75626028)"
"(42.89368291, -78.49632338)"
"(43.186784, -78.649862)"
"(43.11104439, -78.69688422)"
"(43.16348318, -79.03763473)"
"(42.93210195, -78.89346055)"
"(42.778374, -78.60308)"
"(42.886365, -78.869648)"
"(42.82342685, -78.80277783)"
"(42.9662526, -78.60001087)"
"(43.34163408, -78.68608564)"
"(42.984087, -78.696914)"
"(42.959893, -78.917542)"
"(42.70929087, -78.77752773)"
"(42.83026078, -78.82393979)"
"(42.86136191, -78.67613196)"
"(42.905897, -78.871922)"
"(42.92503345, -78.67216766)"
"(42.91943569, -78.89880896)"
"(42.877232, -78.870386)"
"(42.97446211, -78.91074479)"
"(42.92335, -78.853972)"
"(42.839161, -78.792844)"
"(43.08548593, -78.71033549)"
"(42.78980491, -78.83938998)"
"(42.97817694, -78.77459049)"
"(43.1706315, -78.84080619)"
"(42.881999, -78.868958)"
"(42.935652, -78.874303)"
"(42.792086, -78.617501)"
"(43.1649896, -78.55794847)"
"(42.96311217, -78.63245487)"
"(42.93530449, -78.85120511)"
"(42.98733646, -78.79591942)"
"(42.82123921, -78.77205849)"
"(43.09744587, -78.8897565)"
"(42.85910482, -78.81054282)"
"(42.9440944, -78.49593714)"
"(42.911712, -78.894653)"
"(42.980759, -78.829908)"
"(43.08960734, -79.01882976)"
"(42.688236, -78.773346)"
"(42.870948, -78.817828)"
"(42.8535935, -78.75976592)"
